Time,Unnamed: 0,#YY,MM,DD,hh,mm,WVHT,SwH,SwP,WWH,WWP,SwD,WWD,STEEPNESS,APD,MWD,Time
2018-11-07 14:30:00,1204,2018,11,7,14,30,1.8,1.4,11.8,1.1,8.7,W,WNW,SWELL,8.1,274,2018-11-07 14:30:00
2018-11-07 14:00:00,1205,2018,11,7,14,0,1.8,1.3,12.5,1.2,8.7,W,WNW,SWELL,7.8,272,2018-11-07 14:00:00
2018-11-07 13:30:00,1206,2018,11,7,13,30,1.7,1.2,13.3,1.2,9.1,W,W,SWELL,7.7,271,2018-11-07 13:30:00
2018-11-07 13:00:00,1207,2018,11,7,13,0,1.8,1.2,12.5,1.2,8.7,W,W,SWELL,7.6,268,2018-11-07 13:00:00
2018-11-07 12:30:00,1208,2018,11,7,12,30,1.7,1.2,12.5,1.2,8.7,W,WNW,SWELL,7.8,269,2018-11-07 12:30:00
2018-11-07 12:00:00,1209,2018,11,7,12,0,1.8,1.3,12.5,1.3,9.1,W,W,SWELL,7.9,280,2018-11-07 12:00:00
2018-11-07 11:30:00,1210,2018,11,7,11,30,1.7,1.2,13.3,1.2,9.5,W,W,SWELL,7.8,267,2018-11-07 11:30:00
2018-11-07 11:00:00,1211,2018,11,7,11,0,1.7,1.2,12.5,1.2,9.5,W,W,SWELL,7.7,276,2018-11-07 11:00:00
2018-11-07 10:30:00,1212,2018,11,7,10,30,1.7,1.1,13.3,1.3,9.1,W,W,AVERAGE,7.6,270,2018-11-07 10:30:00
2018-11-07 10:00:00,1213,2018,11,7,10,0,1.6,1.1,13.3,1.2,9.5,W,W,AVERAGE,7.6,272,2018-11-07 10:00:00
2018-11-07 09:30:00,1214,2018,11,7,9,30,1.6,1.1,11.8,1.2,8.3,W,WNW,AVERAGE,7.8,281,2018-11-07 09:30:00
2018-11-07 09:00:00,1215,2018,11,7,9,0,1.7,1.2,12.5,1.3,8.3,W,WNW,AVERAGE,7.8,278,2018-11-07 09:00:00
2018-11-07 08:30:00,1216,2018,11,7,8,30,1.6,1.0,12.5,1.2,9.1,W,WNW,AVERAGE,7.5,281,2018-11-07 08:30:00
2018-11-07 08:00:00,1217,2018,11,7,8,0,1.6,1.2,12.5,1.2,9.1,W,WNW,SWELL,7.8,274,2018-11-07 08:00:00
2018-11-07 07:30:00,1218,2018,11,7,7,30,1.6,1.1,13.3,1.2,9.5,W,WNW,AVERAGE,7.8,271,2018-11-07 07:30:00
2018-11-07 07:00:00,1219,2018,11,7,7,0,1.7,1.2,13.3,1.1,9.5,W,WNW,SWELL,8.1,265,2018-11-07 07:00:00
2018-11-07 06:30:00,1220,2018,11,7,6,30,1.5,1.1,13.3,1.1,9.5,W,WNW,SWELL,7.8,271,2018-11-07 06:30:00
2018-11-07 06:00:00,1221,2018,11,7,6,0,1.6,1.1,12.5,1.2,9.5,W,WNW,AVERAGE,7.5,278,2018-11-07 06:00:00
2018-11-07 05:30:00,1222,2018,11,7,5,30,1.7,1.2,13.3,1.1,9.5,W,WNW,SWELL,7.8,273,2018-11-07 05:30:00
2018-11-07 05:00:00,1223,2018,11,7,5,0,1.7,1.2,12.5,1.2,9.1,W,WNW,SWELL,7.8,274,2018-11-07 05:00:00
2018-11-07 04:30:00,1224,2018,11,7,4,30,1.7,1.3,13.3,1.2,9.5,W,WNW,SWELL,8.4,268,2018-11-07 04:30:00
2018-11-07 04:00:00,1225,2018,11,7,4,0,1.6,1.2,12.5,1.0,9.1,W,WNW,SWELL,8.0,273,2018-11-07 04:00:00
2018-11-07 03:30:00,1226,2018,11,7,3,30,1.5,1.2,14.3,1.0,9.5,W,WNW,SWELL,7.8,264,2018-11-07 03:30:00
2018-11-07 03:00:00,1227,2018,11,7,3,0,1.6,1.1,13.3,1.1,8.7,W,WNW,SWELL,7.7,268,2018-11-07 03:00:00
2018-11-07 02:30:00,1228,2018,11,7,2,30,1.6,1.2,13.3,1.1,9.1,W,WNW,SWELL,7.9,269,2018-11-07 02:30:00
2018-11-07 02:00:00,1229,2018,11,7,2,0,1.5,1.1,13.3,1.0,9.5,W,W,SWELL,7.6,270,2018-11-07 02:00:00
2018-11-07 01:30:00,1230,2018,11,7,1,30,1.6,1.1,14.3,1.1,9.5,W,WNW,SWELL,7.8,268,2018-11-07 01:30:00
2018-11-07 01:00:00,1231,2018,11,7,1,0,1.7,1.2,13.3,1.1,8.3,W,WNW,SWELL,8.0,266,2018-11-07 01:00:00
2018-11-07 00:30:00,1232,2018,11,7,0,30,1.6,1.2,13.3,1.1,9.1,W,WNW,SWELL,7.9,271,2018-11-07 00:30:00
2018-11-07 00:00:00,1233,2018,11,7,0,0,1.8,1.3,14.3,1.2,9.5,W,WNW,SWELL,8.2,263,2018-11-07 00:00:00
2018-11-06 23:30:00,1234,2018,11,6,23,30,1.6,1.1,14.3,1.1,9.5,WSW,WNW,SWELL,7.6,254,2018-11-06 23:30:00
2018-11-06 23:00:00,1235,2018,11,6,23,0,1.6,1.1,14.3,1.2,9.1,W,WNW,AVERAGE,7.6,264,2018-11-06 23:00:00
2018-11-06 22:30:00,1236,2018,11,6,22,30,1.6,1.2,11.8,1.2,9.5,W,WNW,SWELL,7.7,281,2018-11-06 22:30:00
2018-11-06 22:00:00,1237,2018,11,6,22,0,1.7,1.1,10.0,1.2,9.5,WNW,WNW,AVERAGE,7.6,282,2018-11-06 22:00:00
2018-11-06 21:30:00,1238,2018,11,6,21,30,1.7,1.2,10.5,1.2,8.7,WNW,WNW,SWELL,7.7,283,2018-11-06 21:30:00
2018-11-06 21:00:00,1239,2018,11,6,21,0,1.6,1.1,10.0,1.2,9.5,WNW,WNW,AVERAGE,7.8,285,2018-11-06 21:00:00
2018-11-06 20:30:00,1240,2018,11,6,20,30,1.7,1.1,10.5,1.3,9.1,WNW,WNW,AVERAGE,7.9,289,2018-11-06 20:30:00
2018-11-06 20:00:00,1241,2018,11,6,20,0,1.6,1.1,11.8,1.2,9.5,WNW,WNW,AVERAGE,7.9,286,2018-11-06 20:00:00
2018-11-06 19:30:00,1242,2018,11,6,19,30,1.6,1.0,11.8,1.2,8.7,W,WNW,AVERAGE,7.6,287,2018-11-06 19:30:00
2018-11-06 19:00:00,1243,2018,11,6,19,0,1.6,1.1,10.0,1.2,8.7,WNW,WNW,AVERAGE,7.7,283,2018-11-06 19:00:00
2018-11-06 18:30:00,1244,2018,11,6,18,30,1.5,1.0,11.8,1.1,9.5,W,WNW,AVERAGE,7.7,273,2018-11-06 18:30:00
2018-11-06 18:00:00,1245,2018,11,6,18,0,1.6,1.1,10.0,1.2,9.5,WNW,WNW,AVERAGE,7.6,282,2018-11-06 18:00:00
2018-11-06 17:30:00,1246,2018,11,6,17,30,1.6,1.0,10.0,1.3,9.1,WNW,WNW,AVERAGE,7.5,287,2018-11-06 17:30:00
2018-11-06 17:00:00,1247,2018,11,6,17,0,1.7,1.1,11.8,1.3,9.5,W,WNW,AVERAGE,7.6,272,2018-11-06 17:00:00
2018-11-06 16:30:00,1248,2018,11,6,16,30,1.7,1.1,10.0,1.3,9.5,WNW,WNW,AVERAGE,7.4,283,2018-11-06 16:30:00
2018-11-06 15:30:00,1249,2018,11,6,15,30,1.7,1.1,12.5,1.2,9.5,W,W,AVERAGE,7.3,265,2018-11-06 15:30:00
2018-11-06 15:00:00,1250,2018,11,6,15,0,1.7,1.0,10.0,1.4,9.5,W,WNW,AVERAGE,7.1,280,2018-11-06 15:00:00
2018-11-06 14:30:00,1251,2018,11,6,14,30,1.6,0.9,10.0,1.4,9.5,W,WNW,AVERAGE,6.8,281,2018-11-06 14:30:00
2018-11-06 14:00:00,1252,2018,11,6,14,0,1.6,0.8,10.0,1.4,8.7,WNW,WNW,AVERAGE,6.8,286,2018-11-06 14:00:00
2018-11-06 13:30:00,1253,2018,11,6,13,30,1.8,1.0,10.0,1.5,9.5,WNW,WNW,AVERAGE,7.1,287,2018-11-06 13:30:00
2018-11-06 13:00:00,1254,2018,11,6,13,0,1.7,0.9,10.0,1.4,9.1,WNW,WNW,AVERAGE,7.1,283,2018-11-06 13:00:00
2018-11-06 12:30:00,1255,2018,11,6,12,30,1.6,0.8,10.0,1.4,8.3,WNW,WNW,AVERAGE,6.9,288,2018-11-06 12:30:00
2018-11-06 12:00:00,1256,2018,11,6,12,0,1.7,0.9,10.0,1.4,9.5,W,WNW,AVERAGE,7.3,282,2018-11-06 12:00:00
2018-11-06 11:30:00,1257,2018,11,6,11,30,1.7,0.9,11.1,1.4,9.1,W,WNW,AVERAGE,7.4,287,2018-11-06 11:30:00
2018-11-06 11:00:00,1258,2018,11,6,11,0,1.7,0.9,10.0,1.4,8.3,WNW,WNW,AVERAGE,7.2,282,2018-11-06 11:00:00
2018-11-06 10:30:00,1259,2018,11,6,10,30,1.7,0.9,10.5,1.4,8.7,WNW,WNW,AVERAGE,7.1,286,2018-11-06 10:30:00
2018-11-06 10:00:00,1260,2018,11,6,10,0,1.6,0.9,10.0,1.4,8.7,WNW,WNW,AVERAGE,7.1,284,2018-11-06 10:00:00
2018-11-06 09:30:00,1261,2018,11,6,9,30,1.7,0.9,10.0,1.4,9.1,W,WNW,AVERAGE,7.2,284,2018-11-06 09:30:00
2018-11-06 09:00:00,1262,2018,11,6,9,0,1.8,0.9,13.3,1.5,9.1,W,WNW,AVERAGE,7.3,284,2018-11-06 09:00:00
2018-11-06 08:30:00,1263,2018,11,6,8,30,1.7,1.0,11.1,1.4,9.1,W,WNW,AVERAGE,7.2,285,2018-11-06 08:30:00
2018-11-06 08:00:00,1264,2018,11,6,8,0,1.7,0.8,10.5,1.5,9.1,W,WNW,AVERAGE,7.1,288,2018-11-06 08:00:00
2018-11-06 07:30:00,1265,2018,11,6,7,30,1.6,0.9,10.0,1.4,9.5,WNW,WNW,AVERAGE,7.0,288,2018-11-06 07:30:00
2018-11-06 07:00:00,1266,2018,11,6,7,0,1.7,0.9,10.0,1.4,8.7,W,WNW,AVERAGE,7.0,279,2018-11-06 07:00:00
2018-11-06 06:30:00,1267,2018,11,6,6,30,1.8,0.9,10.0,1.6,9.5,WNW,WNW,AVERAGE,6.9,286,2018-11-06 06:30:00
2018-11-06 06:00:00,1268,2018,11,6,6,0,1.8,0.9,10.0,1.6,9.1,WNW,WNW,AVERAGE,6.9,288,2018-11-06 06:00:00
2018-11-06 05:30:00,1269,2018,11,6,5,30,1.6,0.9,10.0,1.4,8.3,WNW,WNW,AVERAGE,6.6,288,2018-11-06 05:30:00
2018-11-06 05:00:00,1270,2018,11,6,5,0,1.8,0.9,10.5,1.6,9.1,W,WNW,AVERAGE,6.6,286,2018-11-06 05:00:00
2018-11-06 04:30:00,1271,2018,11,6,4,30,1.9,0.8,10.0,1.7,9.1,WNW,WNW,AVERAGE,6.4,283,2018-11-06 04:30:00
2018-11-06 04:00:00,1272,2018,11,6,4,0,1.9,0.9,10.0,1.6,8.7,WNW,WNW,AVERAGE,6.4,288,2018-11-06 04:00:00
2018-11-06 03:30:00,1273,2018,11,6,3,30,1.8,0.8,11.8,1.6,8.3,W,WNW,AVERAGE,6.0,290,2018-11-06 03:30:00
2018-11-06 03:00:00,1274,2018,11,6,3,0,1.8,0.7,10.0,1.6,9.1,WNW,WNW,AVERAGE,5.6,283,2018-11-06 03:00:00
2018-11-06 02:30:00,1275,2018,11,6,2,30,1.8,0.8,10.0,1.6,8.0,WNW,WNW,AVERAGE,5.8,289,2018-11-06 02:30:00
2018-11-06 02:00:00,1276,2018,11,6,2,0,1.8,0.9,10.5,1.6,8.7,W,WNW,AVERAGE,6.0,286,2018-11-06 02:00:00
2018-11-06 01:30:00,1277,2018,11,6,1,30,1.7,0.8,10.0,1.6,6.9,WNW,WNW,AVERAGE,5.7,286,2018-11-06 01:30:00
2018-11-06 01:00:00,1278,2018,11,6,1,0,1.7,0.7,10.0,1.6,8.7,WNW,WNW,AVERAGE,5.7,285,2018-11-06 01:00:00
2018-11-06 00:30:00,1279,2018,11,6,0,30,1.8,0.7,13.3,1.6,8.0,W,WNW,AVERAGE,5.7,287,2018-11-06 00:30:00
2018-11-06 00:00:00,1280,2018,11,6,0,0,1.8,0.7,13.3,1.6,7.4,W,WNW,STEEP,5.9,287,2018-11-06 00:00:00
2018-11-05 23:30:00,1281,2018,11,5,23,30,1.8,0.7,10.0,1.6,8.0,WNW,WNW,AVERAGE,5.9,286,2018-11-05 23:30:00
2018-11-05 23:00:00,1282,2018,11,5,23,0,1.8,0.6,13.3,1.7,8.0,W,WNW,AVERAGE,5.8,285,2018-11-05 23:00:00
2018-11-05 22:30:00,1283,2018,11,5,22,30,1.8,0.7,14.3,1.7,8.3,WSW,WNW,AVERAGE,6.3,289,2018-11-05 22:30:00
2018-11-05 22:00:00,1284,2018,11,5,22,0,1.6,0.6,10.0,1.5,8.0,WNW,WNW,AVERAGE,6.0,291,2018-11-05 22:00:00
2018-11-05 21:30:00,1285,2018,11,5,21,30,1.6,0.5,10.0,1.6,8.7,WNW,WNW,AVERAGE,5.9,282,2018-11-05 21:30:00
2018-11-05 21:00:00,1286,2018,11,5,21,0,1.7,0.7,14.3,1.6,7.4,WSW,WNW,STEEP,6.0,289,2018-11-05 21:00:00
2018-11-05 20:30:00,1287,2018,11,5,20,30,1.6,0.6,14.3,1.5,8.3,WSW,WNW,AVERAGE,5.9,286,2018-11-05 20:30:00
2018-11-05 20:00:00,1288,2018,11,5,20,0,1.5,0.5,10.0,1.4,8.0,WNW,WNW,AVERAGE,5.9,284,2018-11-05 20:00:00
2018-11-05 19:30:00,1289,2018,11,5,19,30,1.6,0.5,15.4,1.5,8.7,WSW,WNW,AVERAGE,6.0,282,2018-11-05 19:30:00
2018-11-05 19:00:00,1290,2018,11,5,19,0,1.6,0.7,14.3,1.5,8.0,W,WNW,AVERAGE,6.2,289,2018-11-05 19:00:00
2018-11-05 18:30:00,1291,2018,11,5,18,30,1.4,0.5,15.4,1.4,7.4,WSW,WNW,AVERAGE,6.0,287,2018-11-05 18:30:00
2018-11-05 18:00:00,1292,2018,11,5,18,0,1.6,0.5,14.3,1.5,7.4,WSW,WNW,STEEP,6.0,288,2018-11-05 18:00:00
2018-11-05 17:30:00,1293,2018,11,5,17,30,1.6,0.5,15.4,1.5,7.1,SW,WNW,STEEP,6.0,285,2018-11-05 17:30:00
2018-11-05 17:00:00,1294,2018,11,5,17,0,1.5,0.5,14.3,1.4,7.4,WSW,WNW,AVERAGE,6.0,284,2018-11-05 17:00:00
2018-11-05 16:30:00,1295,2018,11,5,16,30,1.5,0.5,15.4,1.4,8.0,WSW,WNW,AVERAGE,6.1,283,2018-11-05 16:30:00
2018-11-05 16:00:00,1296,2018,11,5,16,0,1.6,0.5,14.3,1.5,7.4,WSW,WNW,STEEP,6.1,288,2018-11-05 16:00:00
2018-11-05 15:30:00,1297,2018,11,5,15,30,1.5,0.5,14.3,1.4,7.4,SW,WNW,STEEP,6.0,288,2018-11-05 15:30:00
2018-11-05 15:00:00,1298,2018,11,5,15,0,1.5,0.5,14.3,1.4,7.7,WSW,WNW,AVERAGE,5.8,286,2018-11-05 15:00:00
2018-11-05 14:30:00,1299,2018,11,5,14,30,1.6,0.4,10.0,1.6,7.1,W,WNW,STEEP,6.0,292,2018-11-05 14:30:00
2018-11-05 14:00:00,1300,2018,11,5,14,0,1.6,0.5,15.4,1.5,7.7,SW,WNW,AVERAGE,5.9,286,2018-11-05 14:00:00
2018-11-05 13:30:00,1301,2018,11,5,13,30,1.5,0.5,14.3,1.5,7.4,SW,WNW,STEEP,6.0,287,2018-11-05 13:30:00
2018-11-05 13:00:00,1302,2018,11,5,13,0,1.4,0.5,15.4,1.3,7.1,SW,WNW,STEEP,5.9,290,2018-11-05 13:00:00
2018-11-05 12:30:00,1303,2018,11,5,12,30,1.5,0.5,15.4,1.4,7.1,WSW,WNW,STEEP,5.9,287,2018-11-05 12:30:00
2018-11-05 12:00:00,1304,2018,11,5,12,0,1.5,0.5,15.4,1.4,7.4,SW,WNW,STEEP,5.9,283,2018-11-05 12:00:00
2018-11-05 11:30:00,1305,2018,11,5,11,30,1.4,0.5,16.7,1.4,6.7,WSW,WNW,STEEP,5.8,283,2018-11-05 11:30:00
2018-11-05 11:00:00,1306,2018,11,5,11,0,1.5,0.5,15.4,1.4,7.1,WSW,WNW,STEEP,5.7,287,2018-11-05 11:00:00
2018-11-05 10:30:00,1307,2018,11,5,10,30,1.4,0.5,10.0,1.4,7.1,W,WNW,STEEP,5.8,287,2018-11-05 10:30:00
2018-11-05 10:00:00,1308,2018,11,5,10,0,1.3,0.4,15.4,1.3,6.7,WSW,W,STEEP,5.3,281,2018-11-05 10:00:00
2018-11-05 09:30:00,1309,2018,11,5,9,30,1.4,0.5,15.4,1.3,7.1,WSW,WNW,STEEP,5.5,283,2018-11-05 09:30:00
2018-11-05 09:00:00,1310,2018,11,5,9,0,1.5,0.5,16.7,1.4,6.7,SW,WNW,STEEP,5.4,287,2018-11-05 09:00:00
2018-11-05 08:30:00,1311,2018,11,5,8,30,1.5,0.5,16.7,1.4,7.4,WSW,WNW,STEEP,5.3,284,2018-11-05 08:30:00
2018-11-05 08:00:00,1312,2018,11,5,8,0,1.6,0.5,10.0,1.5,7.7,W,WNW,AVERAGE,5.3,285,2018-11-05 08:00:00
2018-11-05 07:30:00,1313,2018,11,5,7,30,1.5,0.5,15.4,1.5,7.1,SW,WNW,STEEP,5.3,289,2018-11-05 07:30:00
2018-11-05 07:00:00,1314,2018,11,5,7,0,1.6,0.5,16.7,1.5,6.7,SW,WNW,STEEP,5.1,291,2018-11-05 07:00:00
2018-11-05 06:30:00,1315,2018,11,5,6,30,1.6,0.5,10.0,1.6,7.1,WNW,WNW,STEEP,4.9,293,2018-11-05 06:30:00
2018-11-05 06:00:00,1316,2018,11,5,6,0,1.6,0.4,14.3,1.5,7.7,WSW,WNW,AVERAGE,4.8,291,2018-11-05 06:00:00
2018-11-05 05:30:00,1317,2018,11,5,5,30,1.5,0.4,10.0,1.5,6.2,WNW,WNW,STEEP,4.8,292,2018-11-05 05:30:00
2018-11-05 05:00:00,1318,2018,11,5,5,0,1.6,0.5,15.4,1.6,6.9,WSW,WNW,STEEP,5.1,290,2018-11-05 05:00:00
2018-11-05 04:30:00,1319,2018,11,5,4,30,1.6,0.5,10.0,1.6,7.4,W,WNW,STEEP,5.2,291,2018-11-05 04:30:00
2018-11-05 04:00:00,1320,2018,11,5,4,0,1.6,0.4,10.0,1.5,7.1,W,WNW,STEEP,5.0,290,2018-11-05 04:00:00
2018-11-05 03:30:00,1321,2018,11,5,3,30,1.7,0.5,11.1,1.6,7.1,WNW,WNW,STEEP,4.9,289,2018-11-05 03:30:00
2018-11-05 03:00:00,1322,2018,11,5,3,0,1.8,0.5,11.1,1.8,8.0,W,WNW,AVERAGE,5.2,285,2018-11-05 03:00:00
2018-11-05 02:30:00,1323,2018,11,5,2,30,1.8,0.5,10.0,1.8,7.7,W,WNW,STEEP,5.2,289,2018-11-05 02:30:00
2018-11-05 02:00:00,1324,2018,11,5,2,0,1.9,0.5,10.0,1.8,8.0,WNW,WNW,AVERAGE,5.1,289,2018-11-05 02:00:00
2018-11-05 01:30:00,1325,2018,11,5,1,30,1.9,0.5,10.0,1.8,7.7,WNW,WNW,STEEP,5.2,289,2018-11-05 01:30:00
2018-11-05 01:00:00,1326,2018,11,5,1,0,1.8,0.5,10.0,1.7,7.7,WNW,WNW,STEEP,5.2,292,2018-11-05 01:00:00
2018-11-05 00:30:00,1327,2018,11,5,0,30,1.7,0.5,10.0,1.6,7.7,W,WNW,STEEP,5.3,291,2018-11-05 00:30:00
2018-11-05 00:00:00,1328,2018,11,5,0,0,1.8,0.5,10.0,1.7,8.3,W,WNW,AVERAGE,5.5,287,2018-11-05 00:00:00
2018-11-04 23:30:00,1329,2018,11,4,23,30,1.9,0.5,10.5,1.8,8.0,W,WNW,AVERAGE,5.8,287,2018-11-04 23:30:00
2018-11-04 23:00:00,1330,2018,11,4,23,0,1.6,0.5,10.0,1.6,7.4,WNW,WNW,STEEP,5.6,284,2018-11-04 23:00:00
2018-11-04 22:30:00,1331,2018,11,4,22,30,1.8,0.6,10.0,1.7,8.0,W,WNW,AVERAGE,5.7,283,2018-11-04 22:30:00
2018-11-04 22:00:00,1332,2018,11,4,22,0,1.6,0.5,10.0,1.6,8.0,W,WNW,AVERAGE,5.4,283,2018-11-04 22:00:00
2018-11-04 21:30:00,1333,2018,11,4,21,30,1.6,0.5,10.0,1.6,7.4,W,WNW,STEEP,5.5,285,2018-11-04 21:30:00
2018-11-04 21:00:00,1334,2018,11,4,21,0,1.6,0.6,10.0,1.5,8.3,W,WNW,AVERAGE,5.5,285,2018-11-04 21:00:00
2018-11-04 20:30:00,1335,2018,11,4,20,30,1.6,0.6,10.5,1.4,7.7,W,WNW,AVERAGE,5.4,290,2018-11-04 20:30:00
2018-11-04 20:00:00,1336,2018,11,4,20,0,1.4,0.5,10.5,1.3,8.0,W,WNW,AVERAGE,5.3,285,2018-11-04 20:00:00
2018-11-04 19:30:00,1337,2018,11,4,19,30,1.4,0.6,10.0,1.3,9.5,W,W,AVERAGE,5.4,281,2018-11-04 19:30:00
2018-11-04 19:00:00,1338,2018,11,4,19,0,1.3,0.5,10.0,1.2,9.1,W,WNW,AVERAGE,5.4,285,2018-11-04 19:00:00
2018-11-04 18:30:00,1339,2018,11,4,18,30,1.3,0.6,10.0,1.2,8.3,WNW,WNW,AVERAGE,5.8,290,2018-11-04 18:30:00
2018-11-04 18:00:00,1340,2018,11,4,18,0,1.3,0.5,10.0,1.2,8.0,W,WNW,AVERAGE,5.7,289,2018-11-04 18:00:00
2018-11-04 17:30:00,1341,2018,11,4,17,30,1.3,0.5,10.0,1.2,7.1,WNW,WNW,AVERAGE,5.7,289,2018-11-04 17:30:00
2018-11-04 17:00:00,1342,2018,11,4,17,0,1.4,0.6,10.0,1.2,8.0,W,WNW,AVERAGE,6.1,289,2018-11-04 17:00:00
2018-11-04 16:30:00,1343,2018,11,4,16,30,1.3,0.6,11.1,1.2,7.7,W,WNW,AVERAGE,6.0,286,2018-11-04 16:30:00
2018-11-04 16:00:00,1344,2018,11,4,16,0,1.5,0.6,10.0,1.4,8.3,W,WNW,AVERAGE,6.0,283,2018-11-04 16:00:00
2018-11-04 15:30:00,1345,2018,11,4,15,30,1.4,0.5,10.5,1.3,7.7,W,WNW,AVERAGE,5.9,291,2018-11-04 15:30:00
2018-11-04 15:00:00,1346,2018,11,4,15,0,1.5,0.6,10.5,1.3,7.7,W,WNW,AVERAGE,5.8,288,2018-11-04 15:00:00
2018-11-04 14:30:00,1347,2018,11,4,14,30,1.4,0.5,10.0,1.3,8.0,W,WNW,AVERAGE,5.5,283,2018-11-04 14:30:00
2018-11-04 14:00:00,1348,2018,11,4,14,0,1.4,0.6,10.5,1.3,8.0,W,WNW,AVERAGE,5.5,285,2018-11-04 14:00:00
2018-11-04 13:30:00,1349,2018,11,4,13,30,1.5,0.5,11.1,1.4,8.0,W,WNW,AVERAGE,5.5,286,2018-11-04 13:30:00
2018-11-04 13:00:00,1350,2018,11,4,13,0,1.6,0.6,10.5,1.4,7.7,W,WNW,AVERAGE,5.6,287,2018-11-04 13:00:00
2018-11-04 12:30:00,1351,2018,11,4,12,30,1.6,0.6,10.5,1.4,7.1,W,WNW,STEEP,5.4,284,2018-11-04 12:30:00
2018-11-04 12:00:00,1352,2018,11,4,12,0,1.6,0.6,10.5,1.4,7.4,W,WNW,STEEP,5.5,288,2018-11-04 12:00:00
2018-11-04 11:30:00,1353,2018,11,4,11,30,1.6,0.5,10.5,1.5,8.0,W,WNW,AVERAGE,5.4,285,2018-11-04 11:30:00
2018-11-04 11:00:00,1354,2018,11,4,11,0,1.6,0.6,10.5,1.5,8.3,W,WNW,AVERAGE,5.6,284,2018-11-04 11:00:00
2018-11-04 10:30:00,1355,2018,11,4,10,30,1.6,0.6,11.1,1.5,8.0,W,WNW,AVERAGE,5.7,285,2018-11-04 10:30:00
2018-11-04 10:00:00,1356,2018,11,4,10,0,1.5,0.6,11.1,1.4,8.3,W,WNW,AVERAGE,5.9,284,2018-11-04 10:00:00
2018-11-04 09:30:00,1357,2018,11,4,9,30,1.5,0.7,11.1,1.3,8.3,W,WNW,AVERAGE,6.2,282,2018-11-04 09:30:00
2018-11-04 09:00:00,1358,2018,11,4,9,0,1.5,0.7,11.1,1.3,8.0,W,WNW,AVERAGE,6.3,284,2018-11-04 09:00:00
2018-11-04 08:30:00,1359,2018,11,4,8,30,1.5,0.7,11.8,1.4,8.0,W,WNW,AVERAGE,6.3,288,2018-11-04 08:30:00
2018-11-04 08:00:00,1360,2018,11,4,8,0,1.4,0.6,11.8,1.3,7.7,W,WNW,AVERAGE,6.1,283,2018-11-04 08:00:00
2018-11-04 07:30:00,1361,2018,11,4,7,30,1.5,0.6,11.8,1.3,7.7,W,WNW,AVERAGE,6.2,282,2018-11-04 07:30:00
2018-11-04 07:00:00,1362,2018,11,4,7,0,1.4,0.7,11.1,1.3,9.1,W,W,AVERAGE,6.2,280,2018-11-04 07:00:00
2018-11-04 06:30:00,1363,2018,11,4,6,30,1.4,0.6,10.0,1.3,8.7,W,WNW,AVERAGE,6.0,285,2018-11-04 06:30:00
2018-11-04 06:00:00,1364,2018,11,4,6,0,1.4,0.7,11.1,1.3,9.1,W,WNW,AVERAGE,6.0,282,2018-11-04 06:00:00
2018-11-04 05:30:00,1365,2018,11,4,5,30,1.4,0.7,11.1,1.3,8.3,WNW,WNW,AVERAGE,6.0,288,2018-11-04 05:30:00
2018-11-04 05:00:00,1366,2018,11,4,5,0,1.6,0.7,11.1,1.4,8.0,WNW,WNW,AVERAGE,6.3,287,2018-11-04 05:00:00
2018-11-04 04:30:00,1367,2018,11,4,4,30,1.3,0.5,10.5,1.2,8.0,W,WNW,AVERAGE,5.8,286,2018-11-04 04:30:00
2018-11-04 04:00:00,1368,2018,11,4,4,0,1.4,0.7,11.8,1.2,8.0,W,WNW,AVERAGE,6.1,287,2018-11-04 04:00:00
2018-11-04 03:30:00,1369,2018,11,4,3,30,1.3,0.6,11.8,1.1,9.1,W,WNW,AVERAGE,5.8,284,2018-11-04 03:30:00
2018-11-04 03:00:00,1370,2018,11,4,3,0,1.3,0.6,10.5,1.2,8.0,W,WNW,AVERAGE,5.7,286,2018-11-04 03:00:00
2018-11-04 02:30:00,1371,2018,11,4,2,30,1.3,0.7,11.8,1.2,7.7,W,WNW,AVERAGE,6.0,268,2018-11-04 02:30:00
2018-11-04 02:00:00,1372,2018,11,4,2,0,1.3,0.6,12.5,1.2,8.0,WSW,WNW,AVERAGE,5.8,284,2018-11-04 02:00:00
2018-11-04 01:30:00,1373,2018,11,4,1,30,1.3,0.6,11.8,1.1,7.7,W,WNW,AVERAGE,5.7,286,2018-11-04 01:30:00
2018-11-04 01:00:00,1374,2018,11,4,1,0,1.4,0.6,11.8,1.3,8.7,W,WNW,AVERAGE,6.0,283,2018-11-04 01:00:00
2018-11-04 00:30:00,1375,2018,11,4,0,30,1.3,0.7,11.8,1.1,8.7,W,WNW,AVERAGE,6.2,274,2018-11-04 00:30:00
2018-11-04 00:00:00,1376,2018,11,4,0,0,1.4,0.6,11.8,1.2,9.5,W,WNW,AVERAGE,6.3,285,2018-11-04 00:00:00
2018-11-03 23:30:00,1377,2018,11,3,23,30,1.4,0.7,10.0,1.2,8.3,W,WNW,AVERAGE,6.5,283,2018-11-03 23:30:00
2018-11-03 23:00:00,1378,2018,11,3,23,0,1.5,0.7,12.5,1.3,8.3,W,WNW,AVERAGE,6.5,285,2018-11-03 23:00:00
2018-11-03 22:30:00,1379,2018,11,3,22,30,1.4,0.7,11.8,1.3,8.3,W,WNW,AVERAGE,6.6,283,2018-11-03 22:30:00
